Run,Plate,Type,Row,Col,Size,Circularity,Brightness,Redness,Avg. Red,Avg. Blue,Avg. Green,Multi,Gene
3,4,Control,N,43,573,0.9476,187.936591,7.5,195,189,179,,
3,4,Control,N,44,595,0.958,187.264986,7.2,194,189,178,,
3,4,Control,N,45,526,0.9373,187.6476553,7.7,195,189,178,,
3,4,Control,N,46,518,0.9421,187.530888,7.7,195,189,177,,
3,4,Control,N,47,967,0.9566,193.4760427,7.8,201,195,184,,
3,4,Control,N,48,1124,0.9511,193.8446026,6.9,200,195,185,,
3,4,Control,O,1,1140,0.9605,191.8815789,1.5,193,192,189,,
3,4,Control,O,2,916,0.9618,189.6826783,2.1,192,191,185,,
3,4,Control,O,3,698,0.9613,186.434575,2.8,189,188,181,,
3,4,Control,O,4,663,0.9623,186.826546,2.7,189,188,182,,
3,4,Control,O,5,707,0.9547,189.8467704,1.9,192,191,186,,
3,4,Control,O,6,686,0.9606,190.5272109,2.1,193,191,186,,
3,4,Control,O,7,603,0.9502,188.9900498,3.1,192,190,184,,
3,4,Control,O,8,588,0.9592,190.9461451,2.8,194,192,186,,
3,4,Control,O,9,637,0.9608,191.4301413,3,194,192,186,,
3,4,Control,O,10,606,0.9323,191.9460946,3.9,195,192,187,,
3,4,Control,O,11,609,0.9622,191.6754242,3,195,193,186,,
3,4,Control,O,12,580,0.9621,191.587931,3.6,195,192,186,,
3,4,Control,O,13,607,0.9473,193.0417353,3.8,196,194,187,,
3,4,Control,O,14,593,0.9629,193.7313097,3.2,197,195,188,,
3,4,Control,O,15,603,0.9602,193.4306247,3.5,197,195,187,,
3,4,Control,O,16,596,0.9413,195.1073826,3.5,198,196,189,,
3,4,Control,O,17,597,0.9631,194.6275824,4.2,199,196,188,,
3,4,Control,O,18,584,0.9521,195.30879,4.1,199,196,189,,
3,4,Control,O,19,524,0.9637,197.2512723,4,201,198,191,,
3,4,Control,O,20,489,0.9693,196.9243354,3.5,201,198,190,,
3,4,Control,O,21,613,0.956,196.8526373,3.7,201,198,190,,
3,4,Control,O,22,580,0.9397,197.0517241,4,201,198,190,,
3,4,Control,O,23,600,0.9467,196.9783333,3.8,201,198,191,,
3,4,Control,O,24,579,0.9689,196.6350029,4.4,201,198,190,,
3,4,Control,O,25,593,0.9916,196.7470489,4.3,201,198,189,,
3,4,Control,O,26,591,0.9577,196.8759165,5.2,202,198,189,,
3,4,Control,O,27,583,0.9623,197.2292739,5.1,202,199,189,,
3,4,Control,O,28,580,0.9603,197.2304598,4.9,202,198,190,,
3,4,Control,O,29,582,0.9639,196.5756014,4.5,201,198,189,,
3,4,Control,O,30,582,0.9656,196.5492554,5.3,202,198,188,,
3,4,Control,O,31,561,0.9483,195.6381462,6.2,202,197,187,,
3,4,Control,O,32,583,0.9691,195.0160091,5.7,201,197,186,,
3,4,Control,O,33,570,0.9509,195.3760234,5.1,200,197,187,,
3,4,Control,O,34,585,0.9521,196.1646724,5.7,201,197,188,,
3,4,Control,O,35,569,0.9543,194.1798477,6,200,196,186,,
3,4,Control,O,36,567,0.9524,193.6443269,6,199,195,185,,
3,4,Control,O,37,585,0.9658,192.4957265,6.8,199,193,184,,
3,4,Control,O,38,547,0.9616,192.4613041,7.1,199,194,183,,
3,4,Control,O,39,621,0.963,193.8529254,6.9,200,195,185,,
3,4,Control,O,40,571,0.9615,192.9077642,7.7,200,194,183,,
3,4,Control,O,41,628,0.9395,192.4198514,7.8,199,193,183,,
3,4,Control,O,42,558,0.9624,191.4205496,6.9,198,193,182,,
3,4,Control,O,43,567,0.9489,190.7107584,6.8,197,192,182,,
3,4,Control,O,44,582,0.9588,189.395189,7.4,196,190,180,,
3,4,Control,O,45,604,0.9487,189.4701987,6.3,196,191,180,,
3,4,Control,O,46,636,0.967,189.0036688,8.7,197,190,179,,
3,4,Control,O,47,906,0.9547,192.8988227,6.9,199,194,184,,
3,4,Control,O,48,1061,0.9548,193.6657242,6.8,200,194,185,,
3,4,Control,P,1,1138,0.9543,191.5612185,1.3,193,192,188,,
3,4,Control,P,2,913,0.9682,189.2665206,1.6,191,191,185,,
3,4,Control,P,3,704,0.9446,187.0965909,2.6,190,188,182,,
3,4,Control,P,4,616,0.9399,185.9621212,1.9,188,187,181,,
3,4,Control,P,5,723,0.9585,189.4467497,2.3,191,190,186,,
3,4,Control,P,6,686,0.9636,189.7434402,1.9,191,190,186,,
3,4,Control,P,7,613,0.9592,189.0717781,2.7,192,190,184,,
3,4,Control,P,8,606,0.9323,189.2667767,3.4,193,190,184,,
3,4,Control,P,9,626,0.9409,191.7023429,3.7,195,192,187,,
3,4,Control,P,10,619,0.9548,192.4598815,2.7,195,193,188,,
3,4,Control,P,11,590,0.9712,191.9621469,3.4,195,193,186,,
3,4,Control,P,12,587,0.9591,192.4911982,3.7,196,193,187,,
3,4,Control,P,13,593,0.941,192.4435076,3.5,196,193,187,,
3,4,Control,P,14,602,0.9402,193.7574751,4.1,197,194,188,,
3,4,Control,P,15,590,0.9508,193.6429379,3.9,198,195,187,,
3,4,Control,P,16,593,0.9494,193.7667229,4.3,198,195,188,,
3,4,Control,P,17,577,0.9844,195.0023108,4.5,199,196,188,,
3,4,Control,P,18,592,0.9645,195.2837838,4.1,199,197,188,,
3,4,Control,P,19,505,0.9505,197.2732673,3.7,201,198,191,,
3,4,Control,P,20,505,0.9485,198.0429043,3.9,202,199,192,,
3,4,Control,P,21,607,0.9638,196.0543657,5.1,201,197,189,,
3,4,Control,P,22,590,0.9661,197.1350282,4.1,201,198,191,,
3,4,Control,P,23,593,0.9578,196.5283867,3.9,201,198,189,,
3,4,Control,P,24,574,0.9652,196.6045296,4.4,201,198,190,,
3,4,Control,P,25,586,0.9505,196.2241183,4.1,200,198,189,,
3,4,Control,P,26,570,0.9912,195.5017544,4.8,200,197,187,,
3,4,Control,P,27,567,0.9594,197.2063492,4.4,201,198,190,,
3,4,Control,P,28,560,0.9804,196.0053571,4.4,201,198,188,,
3,4,Control,P,29,572,0.9458,196.8333333,4.3,201,198,190,,
3,4,Control,P,30,570,0.9789,195.554386,5.1,201,197,187,,
3,4,Control,P,31,571,0.9877,196.2428488,5.6,202,198,188,,
3,4,Control,P,32,573,0.9564,195.5154159,6.2,201,197,187,,
3,4,Control,P,33,577,0.9636,195.3720393,6,201,196,187,,
3,4,Control,P,34,583,0.9691,195.0308748,5.8,201,197,186,,
3,4,Control,P,35,576,0.9635,194.5590278,6.6,200,195,186,,
3,4,Control,P,36,585,0.9761,194.3475783,5.2,200,196,186,,
3,4,Control,P,37,560,0.9464,192.8559524,5.9,198,194,184,,
3,4,Control,P,38,552,0.9475,192.8200483,6.9,199,194,184,,
3,4,Control,P,39,558,0.9444,192.9408602,7.6,200,194,184,,
3,4,Control,P,40,565,0.9611,192.299705,6.2,198,193,184,,
3,4,Control,P,41,544,0.9743,191.8480392,6.2,198,193,183,,
3,4,Control,P,42,570,0.9439,191.1555556,6.7,197,192,182,,
3,4,Control,P,43,556,0.955,190.3693046,6.1,196,192,182,,
3,4,Control,P,44,578,0.9464,190.2433679,5.2,195,192,182,,
3,4,Control,P,45,575,0.9722,188.7855072,5.6,194,191,180,,
3,4,Control,P,46,628,0.9379,189.3805732,6.8,196,191,180,,
3,4,Control,P,47,938,0.9584,192.7430704,6.2,198,194,184,,
3,4,Control,P,48,994,0.9638,193.157277,5.1,198,194,185,,
3,4,Control,Q,1,1193,0.9757,192.6862252,1.3,194,193,189,,
3,4,Control,Q,2,928,0.9623,190.7158764,1.8,193,192,186,,
3,4,Control,Q,3,765,0.9582,188.2108932,2.4,191,189,183,,
3,4,Control,Q,4,688,0.9433,187.3192829,2.4,189,188,183,,
3,4,Control,Q,5,657,0.965,188.6560122,1.9,191,190,184,,
3,4,Control,Q,6,631,0.9667,188.7400951,2.2,191,190,184,,
3,4,Control,Q,7,600,0.96,191.7244444,2.9,194,192,187,,
3,4,Control,Q,8,620,0.9839,190.7704301,3.3,194,191,186,,
3,4,Control,Q,9,599,0.9633,191.7495826,2.6,194,193,186,,
3,4,Control,Q,10,609,0.9491,192.6978654,3.2,195,193,188,,
3,4,Control,Q,11,567,0.9788,185.2010582,4,189,186,179,,
3,4,Control,Q,12,574,0.9599,185.9047619,3.5,189,187,179,,
3,4,Control,Q,13,595,0.9563,195.0179272,3.4,198,196,189,,
3,4,Control,Q,14,609,0.9655,195.2671045,3.4,199,196,189,,
3,4,Control,Q,15,598,0.9548,195.5930881,4.1,199,196,190,,
3,4,Control,Q,16,594,0.9596,196.0331089,3.7,200,197,190,,
3,4,Control,Q,17,605,0.9653,195.6258953,4.2,200,197,189,,
3,4,Control,Q,18,601,0.9584,195.3211314,3.7,199,197,189,,
3,4,Control,Q,19,615,0.9675,197.8195122,3.8,202,200,190,,
3,4,Control,Q,20,627,0.9506,197.1446039,4.5,201,198,191,,
3,4,Control,Q,21,685,0.9577,198.3445255,3.9,202,200,192,,
3,4,Control,Q,22,670,0.9716,198.8820896,3.7,202,200,193,,
3,4,Control,Q,23,607,0.9473,197.5485997,4.6,202,199,190,,
3,4,Control,Q,24,569,0.9684,196.9660223,4.8,202,199,189,,
3,4,Control,Q,25,592,0.9578,196.6841216,5.2,201,198,189,,
3,4,Control,Q,26,566,0.9735,197.1378092,5.8,203,198,189,,
3,4,Control,Q,27,622,0.9582,198.2454448,4.8,203,199,191,,
3,4,Control,Q,28,610,0.9672,198.4639344,4.5,203,200,191,,
3,4,Control,Q,29,582,0.9588,196.3745704,5.4,201,198,189,,
3,4,Control,Q,30,585,0.9778,196.2205128,5.3,201,198,188,,
3,4,Control,Q,31,579,0.9672,196.9165227,6,203,198,188,,
3,4,Control,Q,32,571,0.9527,195.9550496,4.5,201,198,187,,
3,4,Control,Q,33,591,0.956,196.21489,5.3,202,198,188,,
3,4,Control,Q,34,585,0.9573,195.7025641,6.3,201,197,187,,
3,4,Control,Q,35,584,0.9623,194.8327626,6.8,201,196,186,,
3,4,Control,Q,36,590,0.9814,195.2,6.5,201,196,187,,
3,4,Control,Q,37,587,0.9608,193.7444634,6,199,195,186,,
3,4,Control,Q,38,556,0.964,192.6972422,7.2,199,194,184,,
3,4,Control,Q,39,626,0.9744,193.6831736,6,199,195,185,,
3,4,Control,Q,40,597,0.9682,192.4980458,6.5,198,193,184,,
3,4,Control,Q,41,581,0.9432,191.8611589,6.2,198,193,184,,
3,4,Control,Q,42,585,0.9846,190.8507123,6.7,197,192,183,,
3,4,Control,Q,43,566,0.9717,190.4705536,6.2,196,191,182,,
3,4,Control,Q,44,569,0.9525,189.9912127,6.1,196,191,182,,
3,4,Control,Q,45,560,0.9411,188.0083333,5.9,194,190,179,,
3,4,Control,Q,46,593,0.9545,188.7492974,7.1,196,191,178,,
3,4,Control,Q,47,868,0.9435,192.843318,6.3,199,194,185,,
3,4,Control,Q,48,1092,0.9679,193.9325397,6,199,195,186,,
3,4,Control,R,1,1164,0.9605,192.3373425,1.2,194,193,189,,
3,4,Control,R,2,934,0.9572,190.5845824,2.2,193,191,186,,
3,4,Control,R,3,768,0.9701,188.7521701,3.6,192,190,183,,
3,4,Control,R,4,702,0.9601,188.1932574,2,190,189,184,,
3,4,Control,R,5,656,0.9832,188.9517276,3.1,192,190,184,,
3,4,Control,R,6,643,0.9673,189.5992742,2.1,192,191,185,,
3,4,Control,R,7,611,0.9607,190.6273868,3.2,194,191,186,,
3,4,Control,R,8,600,0.9783,190.7383333,3.7,194,191,186,,
3,4,Control,R,9,617,0.9433,192.1156132,3,195,193,187,,
3,4,Control,R,10,612,0.9608,193.1737473,2.9,196,194,189,,
3,4,Control,R,11,550,0.9436,185.3854545,4.1,189,186,179,,
3,4,Control,R,12,558,0.9731,185.6941458,3.9,190,187,179,,
3,4,Control,R,13,596,0.948,194.8881432,3.7,198,195,190,,
3,4,Control,R,14,604,0.9437,194.4299117,3.9,198,196,188,,
3,4,Control,R,15,597,0.9564,195.5616974,3.6,199,197,189,,
3,4,Control,R,16,599,0.9633,195.9894268,4.6,200,197,190,,
3,4,Control,R,17,577,0.9827,195.5216638,4.2,199,196,189,,
3,4,Control,R,18,580,0.9828,195.3649425,4.7,200,196,188,,
3,4,Control,R,19,626,0.9696,196.9456869,4.4,201,198,190,,
3,4,Control,R,20,618,0.9595,196.4487594,4.8,201,197,190,,
3,4,Control,R,21,684,0.9664,198.7777778,4.1,203,200,192,,
3,4,Control,R,22,671,0.9613,199.0387481,4.5,203,200,193,,
3,4,Control,R,23,601,0.9534,197.5169163,4.1,202,199,190,,
3,4,Control,R,24,583,0.9605,196.8982276,5.2,202,198,189,,
3,4,Control,R,25,589,0.9542,197.1918506,5.4,202,198,190,,
3,4,Control,R,26,563,0.9396,196.4618117,5.1,202,198,188,,
3,4,Control,R,27,631,0.9525,198.3042789,4.8,203,199,191,,
3,4,Control,R,28,633,0.9684,198.3412322,5.3,203,199,191,,
3,4,Control,R,29,570,0.9579,197.5964912,6.1,203,199,189,,
3,4,Control,R,30,579,0.9413,196.9890616,5.7,202,198,189,,
3,4,Control,R,31,558,0.957,196.1756272,6,202,197,188,,
3,4,Control,R,32,563,0.9645,196.9834221,6.6,203,198,188,,
3,4,Control,R,33,579,0.9689,195.7184801,5.8,201,197,187,,
3,4,Control,R,34,575,0.9513,196.2162319,6.2,202,197,188,,
3,4,Control,R,35,570,0.9789,195.5964912,6.2,201,197,187,,
3,4,Control,R,36,573,0.9511,194.9080861,6.8,201,196,186,,
3,4,Control,R,37,564,0.945,192.8776596,6.9,199,194,184,,
3,4,Control,R,38,586,0.9573,192.7656428,7.1,199,194,184,,
3,4,Control,R,39,549,0.9599,193.630844,7.1,200,195,184,,
3,4,Control,R,40,557,0.9408,193.0801915,6.7,199,194,185,,
3,4,Control,R,41,558,0.9588,191.609319,7,198,192,183,,
3,4,Control,R,42,568,0.9701,191.1484742,6.4,197,192,183,,
3,4,Control,R,43,538,0.9498,189.7763321,6,195,191,181,,
3,4,Control,R,44,548,0.9471,189.1885645,6.5,195,190,181,,
3,4,Control,R,45,543,0.965,188.1915285,6.7,195,190,179,,
3,4,Control,R,46,599,0.9649,187.4813578,6.9,194,190,177,,
3,4,Control,R,47,905,0.9414,193.3418048,6.9,200,195,184,,
3,4,Control,R,48,1092,0.956,194.470696,5.9,200,195,187,,
3,4,Control,S,1,1225,0.9608,193.1472109,2,195,194,189,,
3,4,Control,S,2,959,0.9499,191.919708,2.1,194,193,187,,
3,4,Control,S,3,771,0.9494,189.0458279,2.9,192,190,184,,
3,4,Control,S,4,689,0.9666,188.1761006,2.2,190,189,184,,
3,4,Control,S,5,668,0.9566,189.3128743,2.7,192,190,184,,
3,4,Control,S,6,628,0.9459,190.6714437,1.8,192,191,187,,
3,4,Control,S,7,613,0.9625,190.6084829,3.4,194,191,185,,
3,4,Control,S,8,614,0.9691,191.4169381,3.4,194,192,186,,
3,4,Control,S,9,602,0.9369,192.5077519,2.5,195,194,188,,
3,4,Control,S,10,596,0.9715,192.7522371,3.7,196,193,188,,
3,4,Control,S,11,599,0.9382,190.5019477,3.3,194,192,184,,
3,4,Control,S,12,615,0.9398,190.9495935,4.2,195,192,185,,
3,4,Control,S,13,666,0.967,196.1531532,3.1,199,197,191,,
3,4,Control,S,14,643,0.9456,196.1757387,3.1,199,197,191,,
3,4,Control,S,15,615,0.9561,194.6368564,3.6,198,196,188,,
3,4,Control,S,16,580,0.9603,194.2729885,3.6,198,196,188,,
3,4,Control,S,17,617,0.9384,196.34792,4.2,200,197,190,,
3,4,Control,S,18,569,0.9842,197.7035735,4.2,201,198,192,,
3,4,Control,S,19,601,0.9784,197.1408763,5,202,198,190,,
3,4,Control,S,20,574,0.9808,195.8896632,4.4,200,197,189,,
3,4,Control,S,21,569,0.9947,197.2003515,4.7,202,199,190,,
3,4,Control,S,22,560,0.9679,197.6690476,5.1,203,199,190,,
3,4,Control,S,23,523,0.9465,196.0637349,3.5,200,197,190,,
3,4,Control,S,24,524,0.9676,196.1743003,4.1,200,197,190,,
3,4,Control,S,25,661,0.9637,198.5804337,4.8,203,200,192,,
3,4,Control,S,26,618,0.9693,199.2475728,5.1,204,200,192,,
3,4,Control,S,27,551,0.9437,197.3411978,4.7,202,199,190,,
3,4,Control,S,28,535,0.985,197.5962617,4.4,202,199,190,,
3,4,Control,S,29,631,0.962,198.0575806,5.4,203,199,190,,
3,4,Control,S,30,621,0.9678,197.8615137,5.3,203,199,190,,
3,4,Control,S,31,646,0.9799,197.128483,6.2,203,198,189,,
3,4,Control,S,32,639,0.9703,197.1533646,5.8,202,198,189,,
3,4,Control,S,33,672,0.9479,197.3571429,5.4,203,199,189,,
3,4,Control,S,34,672,0.9643,198.2886905,5.8,204,200,190,,
3,4,Control,S,35,679,0.9588,196.2646048,7.1,203,197,187,,
3,4,Control,S,36,676,0.966,196.0113412,6.7,202,197,188,,
3,4,Control,S,37,655,0.9618,195.5424936,6.1,201,197,187,,
3,4,Control,S,38,639,0.9515,195.3521127,6.5,201,196,187,,
3,4,Control,S,39,690,0.9377,194.7429952,5.5,200,196,186,,
3,4,Control,S,40,691,0.9566,194.7110468,7,201,196,186,,
3,4,Control,S,41,683,0.9634,194.6788677,7.6,201,195,186,,
3,4,Control,S,42,745,0.9678,194.9659955,6.4,201,196,187,,
3,4,Control,S,43,680,0.9735,191.9122549,6.7,198,193,183,,
3,4,Control,S,44,729,0.9671,191.8093278,6.1,198,193,183,,
3,4,Control,S,45,692,0.9436,191.6271676,6,197,193,183,,
3,4,Control,S,46,775,0.951,192.6550538,6.9,199,194,183,,
3,4,Control,S,47,937,0.9723,193.9359658,7.4,201,195,184,,
3,4,Control,S,48,923,0.9642,193.7999278,5.9,199,195,186,,
3,4,Control,T,1,1190,0.9756,192.8529412,1.9,195,194,188,,
3,4,Control,T,2,964,0.9678,192.2036653,2.5,195,193,187,,
3,4,Control,T,3,729,0.9547,189.9016918,3,193,191,184,,
3,4,Control,T,4,663,0.9563,188.537456,2.5,191,189,184,,
3,4,Control,T,5,626,0.9409,188.9739084,1.8,191,190,185,,
3,4,Control,T,6,585,0.9675,190.0854701,3,193,191,184,,
3,4,Control,T,7,562,0.9537,191.0877817,3.1,194,192,186,,
3,4,Control,T,8,546,0.9652,191.8858364,2.7,194,193,187,,
3,4,Control,T,9,613,0.9527,193.5666123,2.3,196,194,189,,
3,4,Control,T,10,612,0.9722,193.1361656,2.6,195,194,189,,
3,4,Control,T,11,604,0.957,191.2654525,3.7,195,192,185,,
3,4,Control,T,12,593,0.9545,191.5233277,4.2,195,192,185,,
3,4,Control,T,13,672,0.9688,195.7455357,3.7,199,196,191,,
3,4,Control,T,14,672,0.9568,195.7906746,3.7,199,197,190,,
3,4,Control,T,15,593,0.9848,195.2804947,4.1,199,196,190,,
3,4,Control,T,16,575,0.9565,195.4991304,4.2,200,197,189,,
3,4,Control,T,17,613,0.9772,196.7814029,4.8,201,198,190,,
3,4,Control,T,18,578,0.9689,197.1262976,4,201,198,190,,
3,4,Control,T,19,588,0.9541,196.1927438,4.4,200,197,189,,
3,4,Control,T,20,576,0.9392,196.5335648,6,202,197,189,,
3,4,Control,T,21,573,0.9616,197.2897033,4.6,202,198,190,,
3,4,Control,T,22,562,0.9769,197.3997628,5.1,202,199,189,,
3,4,Control,T,23,565,0.9363,197.6153392,4.9,202,198,192,,
3,4,Control,T,24,516,0.9884,196.2293282,4,200,197,190,,
3,4,Control,T,25,676,0.9586,198.5862919,4.9,203,200,191,,
3,4,Control,T,26,630,0.9603,198.8227513,5.8,204,199,192,,
3,4,Control,T,27,556,0.9586,198.0293765,4.9,203,199,190,,
3,4,Control,T,28,553,0.9584,198.0006028,5.2,203,199,190,,
3,4,Control,T,29,654,0.9786,198.8007136,5.1,204,200,192,,
3,4,Control,T,30,653,0.9617,198.9310873,5.7,204,200,191,,
3,4,Control,T,31,656,0.9909,197.5904472,5.3,203,199,190,,
3,4,Control,T,32,662,0.9728,197.4274924,5.8,203,199,189,,
3,4,Control,T,33,654,0.9755,198.6126402,5.2,204,200,191,,
3,4,Control,T,34,706,0.9646,197.6402266,5.7,203,199,190,,
3,4,Control,T,35,692,0.961,196.2331407,6.6,202,197,187,,
3,4,Control,T,36,680,0.9529,196.3607843,6.7,202,197,188,,
3,4,Control,T,37,641,0.9501,196.225169,6.3,202,197,188,,
3,4,Control,T,38,664,0.9458,196.1375502,6.5,202,197,188,,
3,4,Control,T,39,697,0.9713,195.3318986,6.9,202,196,187,,
3,4,Control,T,40,711,0.955,195.9451477,6.4,202,197,188,,
3,4,Control,T,41,729,0.9575,196.5482396,6.4,202,197,189,,
3,4,Control,T,42,762,0.9554,196.1181102,6.3,202,197,187,,
3,4,Control,T,43,694,0.9467,192.012488,6.2,198,193,184,,
3,4,Control,T,44,692,0.9566,192.2148362,7,198,193,184,,
3,4,Control,T,45,691,0.945,192.498794,6.8,199,193,184,,
3,4,Control,T,46,783,0.9591,192.2145594,6.3,198,194,183,,
3,4,Control,T,47,933,0.9753,194.7852805,6.8,201,197,185,,
3,4,Control,T,48,1090,0.9661,195.7828746,6.1,202,197,187,,
3,4,Control,U,1,1286,0.972,194.3820632,2.5,197,195,189,,
3,4,Control,U,2,1007,0.9742,192.6358822,2.9,195,193,188,,
3,4,Control,U,3,884,0.9593,191.1564857,2.7,194,192,186,,
3,4,Control,U,4,762,0.9593,189.8442695,2.1,192,190,186,,
3,4,Control,U,5,758,0.9551,191.2370273,2.4,193,192,187,,
3,4,Control,U,6,741,0.9703,192.0674764,2.6,194,193,187,,
3,4,Control,U,7,706,0.9632,191.7289896,2.7,194,192,187,,
3,4,Control,U,8,724,0.9613,192.6998158,2.9,195,193,188,,
3,4,Control,U,9,676,0.9615,193.2879684,3,196,194,189,,
3,4,Control,U,10,703,0.9744,195.020863,3.1,198,196,190,,
3,4,Control,U,11,668,0.9596,195.009481,3.2,198,196,190,,
3,4,Control,U,12,689,0.9361,195.0382196,3.5,198,196,190,,
3,4,Control,U,13,697,0.9799,196.1654711,3.6,199,197,191,,
3,4,Control,U,14,641,0.961,195.4409776,4,199,196,190,,
3,4,Control,U,15,679,0.9705,195.1708395,4.8,199,196,189,,
3,4,Control,U,16,639,0.9718,195.7449139,3.9,199,197,190,,
3,4,Control,U,17,676,0.9497,197.0823471,3.9,201,198,191,,
3,4,Control,U,18,654,0.9694,197.2349643,4,201,198,191,,
3,4,Control,U,19,685,0.9606,198.3051095,3.8,202,200,192,,
3,4,Control,U,20,682,0.9604,198.3734115,4.2,202,199,192,,
3,4,Control,U,21,672,0.9688,198.5178571,4.3,203,200,191,,
3,4,Control,U,22,672,0.9777,199.3923611,5.1,204,200,192,,
3,4,Control,U,23,661,0.9849,196.3252648,5.5,201,197,189,,
3,4,Control,U,24,639,0.9546,197.3823683,5.9,203,198,190,,
3,4,Control,U,25,629,0.9523,199.1155273,5,204,200,192,,
3,4,Control,U,26,645,0.9891,199.4175711,5.4,204,200,192,,
3,4,Control,U,27,624,0.9567,197.8247863,5.9,203,199,189,,
3,4,Control,U,28,642,0.9657,199.1744548,5.3,204,201,191,,
3,4,Control,U,29,616,0.9708,197.7164502,6,203,199,190,,
3,4,Control,U,30,642,0.9751,197.815161,5.6,203,199,190,,
3,4,Control,U,31,634,0.9479,195.7118822,6.3,201,197,187,,
3,4,Control,U,32,619,0.9483,194.9423802,5.8,201,196,186,,
3,4,Control,U,33,657,0.9635,197.3262303,5.7,203,198,189,,
3,4,Control,U,34,630,0.9571,197.7343915,5.8,203,199,190,,
3,4,Control,U,35,671,0.9717,197.0377546,5.7,202,198,189,,
3,4,Control,U,36,661,0.9546,196.8366112,5.9,202,198,188,,
3,4,Control,U,37,658,0.9605,196.7066869,6.5,203,198,188,,
3,4,Control,U,38,636,0.9764,196.0267296,5.9,202,197,188,,
3,4,Control,U,39,631,0.9572,193.9376651,6.8,200,195,186,,
3,4,Control,U,40,657,0.965,193.9568747,6.8,200,195,185,,
3,4,Control,U,41,618,0.9434,193.8495146,5.6,199,195,186,,
3,4,Control,U,42,653,0.9602,194.4635018,6,200,195,186,,
3,4,Control,U,43,639,0.964,192.5216484,6.6,198,193,184,,
3,4,Control,U,44,678,0.9351,192.3716814,6.6,198,193,184,,
3,4,Control,U,45,664,0.9473,191.4106426,5.4,197,193,184,,
3,4,Control,U,46,762,0.9619,192.5253718,6.5,199,194,183,,
3,4,Control,U,47,896,0.9554,194.5063244,7.2,201,196,185,,
3,4,Control,U,48,1012,0.9486,195.1735837,6.4,201,196,186,,
3,4,Control,V,1,1258,0.9642,194.4671436,2.1,197,196,189,,
3,4,Control,V,2,1023,0.9609,192.6875204,2.6,195,194,187,,
3,4,Control,V,3,869,0.9655,190.0886076,2.9,193,191,185,,
3,4,Control,V,4,769,0.948,189.5227568,2.5,192,190,185,,
3,4,Control,V,5,734,0.9646,190.9069028,2.3,193,192,186,,
3,4,Control,V,6,728,0.956,191.4372711,2.3,194,192,187,,
3,4,Control,V,7,695,0.964,190.8992806,3.4,194,191,186,,
3,4,Control,V,8,715,0.9469,191.8648019,3.7,195,192,187,,
3,4,Control,V,9,690,0.9565,193.5483092,3.1,196,194,189,,
3,4,Control,V,10,681,0.9589,194.5937347,2.8,197,195,190,,
3,4,Control,V,11,665,0.9789,193.9197995,3.7,197,194,189,,
3,4,Control,V,12,659,0.9545,195.5867476,3.8,199,196,191,,
3,4,Control,V,13,677,0.9439,195.0930576,4.6,199,195,190,,
3,4,Control,V,14,643,0.9487,196.1638154,4.5,200,196,191,,
3,4,Control,V,15,703,0.9559,195.8278805,4.4,200,196,190,,
3,4,Control,V,16,680,0.9485,195.2593137,4.1,199,196,189,,
3,4,Control,V,17,717,0.9637,198.5406788,3.5,202,199,193,,
3,4,Control,V,18,692,0.9364,197.9344894,4,202,199,191,,
3,4,Control,V,19,708,0.976,198.490113,4.9,203,199,192,,
3,4,Control,V,20,692,0.9306,198.3342967,4.3,202,199,192,,
3,4,Control,V,21,705,0.9546,199.6931442,3.9,203,201,193,,
3,4,Control,V,22,687,0.968,199.2814168,4.7,204,201,192,,
3,4,Control,V,23,678,0.944,196.9877089,5.8,202,198,189,,
3,4,Control,V,24,661,0.9546,196.8184569,5.6,202,198,189,,
3,4,Control,V,25,712,0.9677,199.2888577,5.7,204,200,192,,
3,4,Control,V,26,679,0.9455,199.5856652,5.6,205,200,192,,
3,4,Control,V,27,676,0.9719,198.459073,6,204,199,191,,
3,4,Control,V,28,694,0.9452,198.5225744,6.5,204,199,190,,
3,4,Control,V,29,671,0.9657,198.6254347,5.6,204,200,191,,
3,4,Control,V,30,669,0.9641,198.8684604,6.2,204,200,191,,
3,4,Control,V,31,666,0.955,195.8328328,6.1,201,197,188,,
3,4,Control,V,32,662,0.9773,196.1616314,6.4,202,197,188,,
3,4,Control,V,33,669,0.9507,197.3512706,5.9,203,199,189,,
3,4,Control,V,34,687,0.9694,197.6050461,6.5,204,199,189,,
3,4,Control,V,35,708,0.9562,197.2589454,5.7,203,198,189,,
3,4,Control,V,36,700,0.9543,197.3957143,6.4,203,198,189,,
3,4,Control,V,37,677,0.9513,197.0073855,6.4,203,198,189,,
3,4,Control,V,38,710,0.9634,197.32723,6,203,198,190,,
3,4,Control,V,39,685,0.9577,193.9318735,6.8,200,195,186,,
